"areaId","dest","w","N1","N2","d","t"
2143,"ti_mal",2,3,189560,37056.0989725345,46.7142225152874
2143,"ti_lub",0,3,6434,1968.86235854534,35.6081228983684
2143,"ti_ria",0,3,2187,20167.7035449657,37.6163824192308
2143,"ti_mok",0,3,680,15478.6582040754,47.15097272
2143,"ti_ure",0,3,64,23857.9551444706,77.58694408
2144,"to",1,101,1071785,273883.048960631,207.618165518736
2144,"ti_ban",0,101,27025,38996.2668586364,80.0757265370271
2144,"ti_mal",16,101,189560,36494.6318127032,67.6181655187356
2144,"ti_lub",0,101,6434,2927.7646097538,54.68926789
2144,"ti_ria",0,101,2187,19204.797783902,56.8514229584615
2144,"ti_mok",0,101,680,14959.8540009839,66.386013262
2144,"ti_ure",0,101,64,23878.8495481759,96.82198462
2152,"to",2,276,1071785,270299.488974224,364.215469152873
2152,"ti_ban",2,276,27025,34042.3196104472,225.093725872973
2152,"ti_mal",62,276,189560,32761.4610226736,224.215469152873
2152,"ti_lub",0,276,6434,10861.8631269804,200.336037610526
2152,"ti_ria",0,276,2187,11720.8420017796,190.209257061538
2152,"ti_mok",0,276,680,13012.2477836107,202.91444712
2152,"ti_ure",0,276,64,25495.8831759062,251.9529337
2198,"to",21,848,1071785,277557.344538506,198.969057507701
2198,"ti_ban",3,848,27025,43235.6353276712,73.1350521805406
2198,"ti_mal",104,848,189560,40246.1129244334,58.9690575077012
2198,"ti_lub",0,848,6434,2169.09124718673,44.1687286115789
2198,"ti_ria",1,848,2187,23852.0528658961,53.0064609492308
2198,"ti_mok",1,848,680,17258.6384672842,62.54105125
2198,"ti_ure",0,848,64,23210.5263985849,89.91097146
2199,"to",11,1050,1071785,276957.778657276,194.573467875402
2199,"ti_ban",2,1050,27025,42510.3683118223,68.218213392973
2199,"ti_mal",55,1050,189560,39629.180759313,54.5734678754023
2199,"ti_lub",6,1050,6434,1190.54169376083,40.6455002309211
2199,"ti_ria",0,1050,2187,22869.7295730963,47.0567613065385
2199,"ti_mok",0,1050,680,16555.5074713501,56.591351608
2199,"ti_ure",0,1050,64,23059.5156140112,83.89207096
2206,"to",1,67,1071785,273251.510595172,192.071858602988
2206,"ti_ban",0,67,27025,37784.620528877,60.9337872816216
2206,"ti_mal",30,67,189560,35796.5701462504,52.0718586029885
2206,"ti_lub",0,67,6434,5855.36620000984,38.3065094342369
2206,"ti_ria",0,67,2187,16051.1046040264,32.2587463307692
2206,"ti_mok",0,67,680,12788.3734007559,42.096221368
2206,"ti_ure",0,67,64,23210.420549929,79.8093231
2224,"to",9,44,1071785,269130.631571002,203.784905889885
2224,"ti_ban",1,44,27025,30014.3158576237,43.3958294894595
2224,"ti_mal",27,44,189560,31415.9410275527,63.7849058898851
2224,"ti_lub",2,44,6434,23829.2768014734,66.5104835389474
2224,"ti_ria",0,44,2187,4927.01740311671,18.9187663461923
2224,"ti_mok",0,44,680,18121.2370470601,60.099267904
2224,"ti_ure",0,44,64,31714.4973580567,109.4406922
2225,"to",2,27,1071785,269178.420661701,225.992238153103
2225,"ti_ban",0,27,27025,29842.0070445557,65.4027678454054
2225,"ti_mal",7,27,189560,31457.2318848691,85.9922381531034
2225,"ti_lub",0,27,6434,24828.10504555,89.7875221260526
2225,"ti_ria",0,27,2187,5501.88908474838,40.2587134757692
2225,"ti_mok",0,27,680,18881.1528993858,83.3763065
2225,"ti_ure",0,27,64,32414.8344297792,132.7177308
2246,"to",0,51,1071785,285703.143363052,234.371323736552
2246,"ti_ban",0,51,27025,52389.8450602516,108.627010868378
2246,"ti_mal",19,51,189560,48548.2529749154,94.3713237365517
2246,"ti_lub",6,51,6434,13199.2979044034,74.9810238218421
2246,"ti_ria",0,51,2187,34613.1027083322,88.6852789084615
2246,"ti_mok",0,51,680,25850.7034878673,98.21986922
2246,"ti_ure",0,51,64,26511.7429101135,128.6558406
2252,"to",21,602,1071785,281509.255672264,213.685064678506
2252,"ti_ban",5,602,27025,47642.383955831,87.8510593524324
2252,"ti_mal",171,602,189560,44266.2834251852,73.6850646785058
2252,"ti_lub",2,602,6434,7260.10593952937,56.3361777889474
2252,"ti_ria",0,602,2187,28651.2644057275,67.7224681215384
2252,"ti_mok",1,602,680,20586.4778308195,77.257058424
2252,"ti_ure",0,602,64,23646.1308254254,104.6269786
2258,"to",5,336,1071785,277762.950198155,222.051697087701
2258,"ti_ban",1,336,27025,43205.6764557999,95.6964426024324
2258,"ti_mal",44,336,189560,40421.5998360757,82.0516970877012
2258,"ti_lub",0,336,6434,1745.4466835159,66.6344634002632
2258,"ti_ria",0,336,2187,22706.3423495566,74.5349905192308
2258,"ti_mok",0,336,680,15849.4926475624,84.069580824
2258,"ti_ure",0,336,64,22074.2428929172,111.3703002
2306,"to",12,45,1071785,285671.791776718,268.646847255172
2306,"ti_ban",0,45,27025,52174.1438425325,142.902534391892
2306,"ti_mal",42,45,189560,48488.3857097724,128.646847255172
2306,"ti_lub",0,45,6434,12352.6027118868,107.452572419737
2306,"ti_ria",0,45,2187,33537.2982744052,122.960802430769
2306,"ti_mok",0,45,680,24528.0877812889,132.49539274
2306,"ti_ure",0,45,64,25128.365094574,162.9313641
2324,"to",10,276,1071785,275026.260604424,217.959681506552
2324,"ti_ban",6,276,27025,39355.3545164463,85.6704448881081
2324,"ti_mal",110,276,189560,37553.0540622948,77.9596815065517
2324,"ti_lub",3,276,6434,6286.54852808052,62.374403753421
2324,"ti_ria",1,276,2187,15643.4122463078,55.7907408630769
2324,"ti_mok",0,276,680,10943.5066062484,65.325311834
2324,"ti_ure",0,276,64,21254.7108828875,105.697146
2325,"to",1,108,1071785,274597.13578203,194.095963205402
2325,"ti_ban",0,108,27025,38763.5937032774,60.8620633
2325,"ti_mal",30,108,189560,37106.8063007626,54.0959632054023
2325,"ti_lub",1,108,6434,7224.90470358433,39.5439912973947
2325,"ti_ria",0,108,2187,14655.6087347835,30.2346610619231
2325,"ti_mok",0,108,680,10580.7561661799,39.76923203
2325,"ti_ure",0,108,64,21464.9749464974,81.83342771
2384,"to",0,6,1071785,275502.035653269,224.399333662529
2384,"ti_ban",0,6,27025,39574.7820486453,90.3601848113514
2384,"ti_mal",0,6,189560,38003.9197322407,84.3993336625287
2384,"ti_lub",0,6,6434,7601.42396750718,68.1031023473684
2384,"ti_ria",0,6,2187,14535.8286640266,59.1192595707692
2384,"ti_mok",0,6,680,9644.99034644376,68.653820908
2384,"ti_ure",0,6,64,20499.4983976985,112.1367982
2385,"to",0,8,1071785,275104.125067611,195.663618631724
2385,"ti_ban",0,8,27025,39011.9266174034,60.6502234386486
2385,"ti_mal",0,8,189560,37589.5725481167,55.6636186317241
2385,"ti_lub",0,8,6434,8512.11373000405,40.7442777217632
2385,"ti_ria",0,8,2187,13540.9176487255,28.6670152669231
2385,"ti_mok",0,8,680,9338.83641236723,38.201576604
2385,"ti_ure",0,8,64,20765.5526990851,83.40108313
2400,"to",1,62,1071785,272095.651323853,205.054593036897
2400,"ti_ban",0,62,27025,33134.0460582712,45.9993244113514
2400,"ti_mal",3,62,189560,34388.5143617844,65.0545930368966
2400,"ti_lub",5,62,6434,23066.446061818,61.9019319457895
2400,"ti_ria",0,62,2187,1962.55646635079,15.7624567535
2400,"ti_mok",0,62,680,15477.4850101415,55.49071631
2400,"ti_ure",0,62,64,28903.8110899942,104.8321406
2437,"to",0,28,1071785,279163.280030808,203.237704292988
2437,"ti_ban",0,28,27025,44033.9524588031,75.1404284332432
2437,"ti_mal",2,28,189560,41755.1363856871,63.2377042929885
2437,"ti_lub",0,28,6434,4382.31915227682,47.4704392227105
2437,"ti_ria",0,28,2187,20476.5535159726,51.0046071311538
2437,"ti_mok",0,28,680,12363.8454079701,60.539197432
2437,"ti_ure",0,28,64,18913.9542025749,61.0634623
2444,"to",0,36,1071785,276022.449305896,225.459214276322
2444,"ti_ban",0,36,27025,39842.8593354158,90.1574239740541
2444,"ti_mal",30,36,189560,38501.1009999454,85.4592142763218
2444,"ti_lub",0,36,6434,8945.11041170688,68.9209171860526
2444,"ti_ria",0,36,2187,13484.6576446047,57.9544861973077
2444,"ti_mok",0,36,680,8382.3411706673,66.576153518
2444,"ti_ure",0,36,64,19815.877560559,113.1966788
2445,"to",3,59,1071785,275655.387092765,197.23128074092
2445,"ti_ban",0,59,27025,39309.2265812713,60.9559679267568
2445,"ti_mal",8,59,189560,38118.3381696515,57.2312807409196
2445,"ti_lub",0,59,6434,9832.87038976144,42.1335508827105
2445,"ti_ria",0,59,2187,12485.90304239,28.0122471719231
2445,"ti_mok",0,59,680,8151.54357277172,36.633914494
2445,"ti_ure",0,59,64,20140.6083714922,84.96874524
2453,"to",2,80,1071785,273568.772247566,207.387342003678
2453,"ti_ban",5,80,27025,35765.0642665779,54.9489187837838
2453,"ti_mal",12,80,189560,35919.6198299069,67.3873420036782
2453,"ti_lub",1,80,6434,17375.1386088052,52.9523375713158
2453,"ti_ria",0,80,2187,4499.32115747529,16.3320180918846
2453,"ti_mok",0,80,680,10381.5300341342,46.541121938
2453,"ti_ure",0,80,64,24110.330361105,95.88254621
2456,"to",0,5,1071785,273207.621868737,208.323843845632
2456,"ti_ban",0,5,27025,34817.855452008,50.6228544205405
2456,"ti_mal",0,5,189560,35525.9641390327,68.3238438456322
2456,"ti_lub",0,5,6434,20292.3380957624,60.3838381036842
2456,"ti_ria",0,5,2187,1518.36063262302,16.099826048
2456,"ti_mok",0,5,680,12498.327510696,53.972622468
2456,"ti_ure",0,5,64,26079.0906107445,103.3140467
2457,"to",6,180,1071785,273141.076242788,206.720395297126
2457,"ti_ban",1,180,27025,34554.1302297493,48.6782112313513
2457,"ti_mal",37,180,189560,35450.0986567755,66.7203952971264
2457,"ti_lub",1,180,6434,21269.6564201985,59.87238331
2457,"ti_ria",0,180,2187,563.573422817742,14.8182167963846
2457,"ti_mok",0,180,680,13279.4632167738,53.461167674
2457,"ti_ure",0,180,64,26777.7570535111,102.8025919
2458,"to",1,70,1071785,273101.74446856,205.966714027471
2458,"ti_ban",3,70,27025,34317.4589987561,47.5669865213514
2458,"ti_mal",1,70,189560,35402.2603289287,65.9667140274713
2458,"ti_lub",0,70,6434,22248.8945408648,60.3342698381579
2458,"ti_ria",0,70,2187,570.65479225049,14.9183310023462
2458,"ti_mok",0,70,680,14088.1532844919,53.9230542
2458,"ti_ure",0,70,64,27494.9765822034,103.2644785
2493,"to",6,375,1071785,281605.120106359,435.155212222988
2493,"ti_ban",0,375,27025,46766.249609484,307.057936364865
2493,"ti_mal",35,375,189560,44234.4279874313,295.155212222988
2493,"ti_lub",1,375,6434,5710.9759774189,264.042438886842
2493,"ti_ria",1,375,2187,23483.0460857284,282.922115057692
2493,"ti_mok",0,375,680,14255.9979686661,292.45670536
2493,"ti_ure",0,375,64,18334.3252101608,287.4520592
2495,"to",0,224,1071785,280531.101237047,238.420172616782
2495,"ti_ban",0,224,27025,45438.897286652,110.322896762703
2495,"ti_mal",11,224,189560,43129.0996368769,98.4201726167816
2495,"ti_lub",0,224,6434,5294.86454553365,78.8039921768421
2495,"ti_ria",0,224,2187,21486.1210250812,86.1870754538462
2495,"ti_mok",0,224,680,12556.9121271602,95.721665748
2495,"ti_ure",0,224,64,18004.6955262177,90.7170196
2496,"to",1,482,1071785,280018.598721365,206.002159805862
2496,"ti_ban",0,482,27025,44793.8844753084,77.9048839472973
2496,"ti_mal",12,482,189560,42600.8159959662,66.002159805862
2496,"ti_lub",1,482,6434,5360.92677700775,49.7984017621842
2496,"ti_ria",0,482,2187,20487.7365144077,53.7690626415385
2496,"ti_mok",0,482,680,11742.7203934571,63.303652948
2496,"ti_ure",0,482,64,17921.3360248999,58.29900679
2512,"to",3,104,1071785,274550.299340672,207.594337842874
2512,"ti_ban",0,104,27025,36696.5360874192,54.4924843027027
2512,"ti_mal",10,104,189560,36899.2125045302,67.5943378428735
2512,"ti_lub",0,104,6434,17647.4570927313,53.408791248421
2512,"ti_ria",0,104,2187,4549.53544313957,15.7891680958462
2512,"ti_mok",0,104,680,9633.42021021945,46.997575612
2512,"ti_ure",0,104,64,23339.8220622628,96.33899988
2514,"to",8,40,1071785,274289.723340031,208.900619353563
2514,"ti_ban",0,40,27025,36056.4671513854,53.4457626448649
2514,"ti_mal",6,40,189560,36617.0237442043,68.9006193535632
2514,"ti_lub",0,40,6434,19562.5498359775,56.4646663147368
2514,"ti_ria",0,40,2187,2596.78933127596,15.3229850066154
2514,"ti_mok",0,40,680,11094.8244791875,50.053450678
2514,"ti_ure",0,40,64,24670.3411901071,99.39487495
2515,"to",5,66,1071785,274198.571140635,208.248319587816
2515,"ti_ban",0,66,27025,35773.9881025126,51.07931526
2515,"ti_mal",6,66,189560,36516.1129153671,68.2483195878161
2515,"ti_lub",0,66,6434,20526.0148908031,58.8311137010526
2515,"ti_ria",0,66,2187,1661.21426586992,14.8988329093077
2515,"ti_mok",0,66,680,11884.245611575,52.419898062
2515,"ti_ure",0,66,64,25368.4692462809,101.7613223
2570,"to",1,24,1071785,275697.111909294,210.337769763563
2570,"ti_ban",0,24,27025,37978.7395775597,57.2359162237838
2570,"ti_mal",2,24,189560,38055.5741129384,70.3377697635632
2570,"ti_lub",0,24,6434,17038.469363248,56.1522231663158
2570,"ti_ria",0,24,2187,5753.29219721139,18.1105335673846
2570,"ti_mok",0,24,680,8225.17252448855,49.741007534
2570,"ti_ure",0,24,64,21936.6747186051,99.08243181
2572,"to",0,58,1071785,275392.834461672,207.890472734253
2572,"ti_ban",0,58,27025,37307.1928207886,52.9248184381081
2572,"ti_mal",6,58,189560,37729.1731284463,67.8904727342529
2572,"ti_lub",1,58,6434,18909.7634870881,54.976466675
2572,"ti_ria",0,58,2187,3892.74994483966,14.7488490409231
2572,"ti_mok",0,58,680,9692.99113960347,48.56525104
2572,"ti_ure",0,58,64,23261.6502831249,97.90667531
2573,"to",8,301,1071785,275278.498910871,207.832541393793
2573,"ti_ban",2,301,27025,37007.303813937,51.8135745808108
2573,"ti_mal",34,301,189560,37604.7236231568,67.8325413937931
2573,"ti_lub",0,301,6434,19854.6636128603,56.0876817765789
2573,"ti_ria",1,301,2187,3028.84467345104,14.0982849378462
2573,"ti_mok",0,301,680,10492.7787816165,49.67646614
2573,"ti_ure",0,301,64,23959.1739615375,99.01789041
2574,"to",0,29,1071785,275189.680468207,207.507160254483
2574,"ti_ban",0,29,27025,36732.1344178366,50.7023307237838
2574,"ti_mal",0,29,189560,37506.468679559,67.5071602544828
2574,"ti_lub",0,29,6434,20804.6136662735,57.1989256355263
2574,"ti_ria",0,29,2187,2278.19648838682,13.8807214922308
2574,"ti_mok",0,29,680,11324.2548599134,50.787709998
2574,"ti_ure",0,29,64,24677.4363339021,100.1291343
2629,"to",0,10,1071785,276675.829522391,212.660328810345
2629,"ti_ban",0,10,27025,38908.0135606186,58.7887001337838
2629,"ti_mal",0,10,189560,39032.1961762795,72.6603288103448
2629,"ti_lub",0,10,6434,17429.8359536636,58.9166777265789
2629,"ti_ria",0,10,2187,6124.33838717001,19.7269936136538
2629,"ti_mok",0,10,680,7525.46829715278,52.505462088
2629,"ti_ure",0,10,64,21180.4016546346,101.8468864
2632,"to",0,15,1071785,276267.538749882,209.464752966782
2632,"ti_ban",0,15,27025,37960.3551184485,53.4457742548649
2632,"ti_mal",1,15,189560,38592.7502598613,69.4647529667816
2632,"ti_lub",0,15,6434,20191.5414047494,57.7199102078947
2632,"ti_ria",0,15,2187,3685.21615396892,15.168501362
2632,"ti_mok",0,15,680,9953.7950043513,51.296270354
2632,"ti_ure",0,15,64,23268.7487226797,100.6501188
2635,"to",0,35,1071785,276083.026715058,213.028737165402
2635,"ti_ban",0,35,27025,37230.3797393539,56.2239076345946
2635,"ti_mal",5,35,189560,38382.8812524522,73.0287371654023
2635,"ti_lub",0,35,6434,23012.1613486794,62.7205025444737
2635,"ti_ria",0,35,2187,2759.93122245036,17.4255682486923
2635,"ti_mok",0,35,680,12628.8421739114,55.989614888
2635,"ti_ure",0,35,64,25538.7134270637,105.6507112
2693,"to",3,109,1071785,277112.293974348,213.015057862529
2693,"ti_ban",0,109,27025,38416.4750954932,56.2102283318919
2693,"ti_mal",8,109,189560,39419.493762276,73.0150578625288
2693,"ti_lub",0,109,6434,22414.5293631977,62.7068232415789
2693,"ti_ria",0,109,2187,3740.638767089,16.9046393484615
2693,"ti_mok",0,109,680,11327.4638799118,54.000439544
2693,"ti_ure",0,109,64,24138.5374653035,105.6370319
2694,"to",23,355,1071785,277076.816887728,214.169825332414
2694,"ti_ban",1,355,27025,38203.7281762015,57.3649958013513
2694,"ti_mal",33,355,189560,39376.474065147,74.1698253324138
2694,"ti_lub",3,355,6434,23345.8282450364,63.8615907123684
2694,"ti_ria",0,355,2187,3741.71108701974,17.9775668483077
2694,"ti_mok",0,355,680,12265.5700679942,56.129240832
2694,"ti_ure",0,355,64,24931.8267594461,106.7917993
2859,"to",0,2,1071785,281929.62902486,244.835367706897
2859,"ti_ban",0,2,27025,44932.8854164754,107.418720748919
2859,"ti_mal",1,2,189560,44345.4634264521,104.835367706897
2859,"ti_lub",0,2,6434,14953.4216102891,89.6859799371053
2859,"ti_ria",0,2,2187,13290.8483808396,70.8283345376923
2859,"ti_mok",0,2,680,1146.43537128066,34.159091074
2859,"ti_ure",0,2,64,14359.0524692186,132.5728322
2860,"to",0,4,1071785,281655.035184637,217.716225456322
2860,"ti_ban",0,4,27025,44505.209354587,80.2995785032433
2860,"ti_mal",0,4,189560,44058.8399740769,77.7162254563219
2860,"ti_lub",0,4,6434,15629.0733211021,62.5668376873684
2860,"ti_ria",0,4,2187,12437.7958022727,43.2391244457692
2860,"ti_mok",0,4,680,1220.8366669174,16.9637540356
2860,"ti_ure",0,4,64,14938.2461563995,105.45369
2871,"to",2,36,1071785,280058.261552593,286.347239573563
2871,"ti_ban",0,36,27025,41129.7177924492,129.542410043243
2871,"ti_mal",4,36,189560,42357.3841505941,146.347239573563
2871,"ti_lub",0,36,6434,24561.9663377718,136.039004954211
2871,"ti_ria",0,36,2187,6708.79300607776,84.4428963388461
2871,"ti_mok",0,36,680,11626.346439617,127.47478006
2871,"ti_ure",0,36,64,23271.537081634,178.9692136
2918,"to",12,398,1071785,282883.330187939,257.519673093333
2918,"ti_ban",0,398,27025,45828.9956061026,120.103026137297
2918,"ti_mal",129,398,189560,45295.5725133558,117.519673093333
2918,"ti_lub",8,398,6434,15715.4414706141,102.370285333421
2918,"ti_ria",0,398,2187,13817.9764186096,82.1779745453846
2918,"ti_mok",0,398,680,418.334206243571,36.323529032
2918,"ti_ure",0,398,64,13544.5426878244,145.2571376
2919,"to",10,218,1071785,282614.423869345,223.245129340115
2919,"ti_ban",0,218,27025,45409.7553401403,85.8284823889189
2919,"ti_mal",65,218,189560,45014.995635046,83.245129340115
2919,"ti_lub",8,218,6434,16359.6572322031,68.0957415728947
2919,"ti_ria",1,218,2187,12999.5527238908,47.4905722311538
2919,"ti_mok",0,218,680,592.565898643118,15.8629294524
2919,"ti_ure",0,218,64,14157.1050719761,110.9825938
2978,"to",6,58,1071785,283575.254300819,226.009580577356
2978,"ti_ban",0,58,27025,46317.9707295658,88.5929336237838
2978,"ti_mal",24,58,189560,45972.7593891048,86.0095805773563
2978,"ti_lub",2,58,6434,17116.8106720256,70.8601928097368
2978,"ti_ria",0,58,2187,13610.8161504716,49.8165265407692
2978,"ti_mok",0,58,680,1090.03945024066,17.5216001956
2978,"ti_ure",0,58,64,13404.1943840766,113.7470451
2985,"to",10,106,1071785,282303.382794785,229.970756688851
2985,"ti_ban",0,106,27025,43971.2070267782,73.9517779756757
2985,"ti_mal",17,106,189560,44631.7155914597,89.9707566888506
2985,"ti_lub",0,106,6434,22215.2007829587,78.225913928421
2985,"ti_ria",1,106,2187,9354.42654114202,30.0093454493461
2985,"ti_mok",0,106,680,7636.34259127575,37.959678852
2985,"ti_ure",0,106,64,18824.3013788506,121.1561226
3104,"to",1,53,1071785,284187.389166924,269.199633136782
3104,"ti_ban",0,53,27025,45647.778890405,113.18065442973
3104,"ti_mal",7,53,189560,46506.2221182592,129.199633136782
3104,"ti_lub",0,53,6434,24223.3898820256,117.454790377368
3104,"ti_ria",0,53,2187,10953.7214664933,65.5552029265384
3104,"ti_mok",0,53,680,9058.89516445534,78.811985238
3104,"ti_ure",0,53,64,18754.3319346927,160.384999
3105,"to",0,1,1071785,284115.212901255,237.809411948276
3105,"ti_ban",0,1,27025,45424.9568496032,81.7904332378378
3105,"ti_mal",0,1,189560,46426.7973569064,97.8094119482759
3105,"ti_lub",0,1,6434,25007.9976411069,86.0645691886842
3105,"ti_ria",0,1,2187,10770.3243581292,36.5796141351154
3105,"ti_mok",0,1,680,10010.2666074883,47.421764044
3105,"ti_ure",0,1,64,19663.7190930374,128.9947778
3559,"to",0,64,1071785,295795.362648597,264.301166591954
3559,"ti_ban",0,64,27025,59188.5307150235,136.203890732432
3559,"ti_mal",3,64,189560,58254.3170144317,124.301166591954
3559,"ti_lub",2,64,6434,23260.0522190232,108.097408555789
3559,"ti_ria",0,64,2187,26944.9863360337,112.068069433462
3559,"ti_mok",0,64,680,13731.113332775,121.60265974
